"","skiacademy","bib","day","run","course","split","performance"
"5351","B","207","4",3,"C","1",0.0133333333333333
"5352","B","207","4",3,"C","4",0.309999999999999
"5353","B","207","4",3,"C","5",0.285
"5354","B","207","4",3,"C","6",1.62333333333333
"5355","B","207","4",3,"C","7",1.68
"5356","B","207","4",4,"A","1",-0.0166666666666667
"5357","B","207","4",4,"A","4",-0.32
"5358","B","207","4",4,"A","5",-0.404999999999999
"5359","B","207","4",4,"A","6",-0.646666666666665
"5360","B","207","4",4,"A","7",-0.68
"5361","B","207","4",6,"C","1",0.0133333333333333
"5362","B","207","4",6,"C","4",0.409999999999998
"5363","B","207","4",6,"C","5",0.375
"5364","B","207","4",6,"C","6",1.43333333333333
"5365","B","207","4",6,"C","7",1.46
"5366","B","207","4",7,"C","1",0.0133333333333333
"5367","B","207","4",7,"C","4",0.409999999999998
"5368","B","207","4",7,"C","5",0.375
"5369","B","207","4",7,"C","6",1.27333333333333
"5370","B","207","4",7,"C","7",1.3
"5371","B","207","4",8,"A","1",-0.0166666666666667
"5372","B","207","4",8,"A","4",-0.370000000000001
"5373","B","207","4",8,"A","5",-0.455
"5374","B","207","4",8,"A","6",-0.786666666666665
"5375","B","207","4",8,"A","7",-0.82
"5376","B","207","4",9,"B","1",0.0033333333333333
"5377","B","207","4",9,"B","4",-0.300000000000001
"5378","B","207","4",9,"B","5",-0.395
"5379","B","207","4",9,"B","6",-0.136666666666667
"5380","B","207","4",9,"B","7",-0.100000000000001
"5381","B","207","4",10,"A","1",-0.0166666666666667
"5382","B","207","4",10,"A","4",-0.390000000000001
"5383","B","207","4",10,"A","5",-0.484999999999999
"5384","B","207","4",10,"A","6",-0.846666666666664
"5385","B","207","4",10,"A","7",-0.890000000000001
"5386","B","207","4",11,"B","1",0.0133333333333333
"5387","B","207","4",11,"B","4",-0.160000000000002
"5388","B","207","4",11,"B","5",-0.234999999999999
"5389","B","207","4",11,"B","6",0.043333333333333
"5390","B","207","4",11,"B","7",0.0599999999999987
"5391","B","207","4",12,"A","1",-0.00666666666666671
"5392","B","207","4",12,"A","4",-0.4
"5393","B","207","4",12,"A","5",-0.494999999999999
"5394","B","207","4",12,"A","6",-0.996666666666666
"5395","B","207","4",12,"A","7",-1.03
"5396","B","207","4",13,"B","1",0.0033333333333333
"5397","B","207","4",13,"B","4",-0.210000000000001
"5398","B","207","4",13,"B","5",-0.295
"5399","B","207","4",13,"B","6",-0.246666666666666
"5400","B","207","4",13,"B","7",-0.259999999999998
"5401","B","207","4",14,"C","1",0.0133333333333333
"5402","B","207","4",14,"C","4",0.369999999999999
"5403","B","207","4",14,"C","5",0.355
"5404","B","207","4",14,"C","6",1.30333333333333
"5405","B","207","4",14,"C","7",1.34
"5406","B","207","5",2,"B","1",-0.0166666666666667
"5407","B","207","5",2,"B","4",0.076666666666668
"5408","B","207","5",2,"B","5",0.0833333333333321
"5409","B","207","5",2,"B","6",0.373333333333335
"5410","B","207","5",2,"B","7",0.400000000000002
"5411","B","207","5",3,"B","1",-0.0166666666666667
"5412","B","207","5",3,"B","4",0.0266666666666673
"5413","B","207","5",3,"B","5",0.0333333333333332
"5414","B","207","5",3,"B","6",0.203333333333337
"5415","B","207","5",3,"B","7",0.220000000000002
"5416","B","207","5",4,"A","1",-0.00666666666666671
"5417","B","207","5",4,"A","4",-0.193333333333332
"5418","B","207","5",4,"A","5",-0.216666666666667
"5419","B","207","5",4,"A","6",-0.586666666666666
"5420","B","207","5",4,"A","7",-0.599999999999998
"5421","B","207","5",5,"B","1",-0.0166666666666667
"5422","B","207","5",5,"B","4",-0.123333333333333
"5423","B","207","5",5,"B","5",-0.136666666666667
"5424","B","207","5",5,"B","6",-0.156666666666666
"5425","B","207","5",5,"B","7",-0.149999999999999
"5426","B","207","5",6,"C","1",-0.00666666666666671
"5427","B","207","5",6,"C","4",0.766666666666667
"5428","B","207","5",6,"C","5",0.813333333333333
"5429","B","207","5",6,"C","6",2.02333333333334
"5430","B","207","5",6,"C","7",2.07
"5431","B","207","5",7,"A","1",0.0033333333333333
"5432","B","207","5",7,"A","4",-0.203333333333333
"5433","B","207","5",7,"A","5",-0.226666666666667
"5434","B","207","5",7,"A","6",-0.716666666666665
"5435","B","207","5",7,"A","7",-0.739999999999998
"5436","B","207","5",9,"A","1",0.0033333333333333
"5437","B","207","5",9,"A","4",-0.273333333333332
"5438","B","207","5",9,"A","5",-0.306666666666667
"5439","B","207","5",9,"A","6",-0.976666666666663
"5440","B","207","5",9,"A","7",-1.01
"5441","B","207","5",10,"C","1",-0.00666666666666671
"5442","B","207","5",10,"C","4",0.626666666666667
"5443","B","207","5",10,"C","5",0.663333333333332
"5444","B","207","5",10,"C","6",1.91333333333333
"5445","B","207","5",10,"C","7",1.96
"5446","B","207","5",11,"C","1",-0.0166666666666667
"5447","B","207","5",11,"C","4",0.736666666666668
"5448","B","207","5",11,"C","5",0.773333333333333
"5449","B","207","5",11,"C","6",1.99333333333334
"5450","B","207","5",11,"C","7",2.05
"5451","B","208","1",2,"A","1",0
"5452","B","208","1",2,"A","4",0
"5453","B","208","1",2,"A","5",0.0366666666666671
"5454","B","208","1",2,"A","6",0.140000000000001
"5455","B","208","1",2,"A","7",0.150000000000002
"5456","B","208","1",3,"A","1",0
"5457","B","208","1",3,"A","4",-0.0899999999999999
"5458","B","208","1",3,"A","5",-0.0933333333333319
"5459","B","208","1",3,"A","6",-0.0999999999999979
"5460","B","208","1",3,"A","7",-0.0999999999999979
"5461","B","208","1",4,"B","1",0.01
"5462","B","208","1",4,"B","4",-0.140000000000001
"5463","B","208","1",4,"B","5",-0.143333333333333
"5464","B","208","1",4,"B","6",0.340000000000003
"5465","B","208","1",4,"B","7",0.370000000000001
"5466","B","208","1",5,"C","1",0.01
"5467","B","208","1",5,"C","4",0.380000000000001
"5468","B","208","1",5,"C","5",0.376666666666667
"5469","B","208","1",5,"C","6",1.73
"5470","B","208","1",5,"C","7",1.79
"5471","B","208","1",6,"A","1",0
"5472","B","208","1",6,"A","4",-0.109999999999999
"5473","B","208","1",6,"A","5",-0.133333333333333
"5474","B","208","1",6,"A","6",-0.149999999999999
"5475","B","208","1",6,"A","7",-0.149999999999999
"5476","B","208","1",7,"B","1",0.01
"5477","B","208","1",7,"B","4",-0.0899999999999999
"5478","B","208","1",7,"B","5",-0.103333333333332
"5479","B","208","1",7,"B","6",0.300000000000001
"5480","B","208","1",7,"B","7",0.32
"5481","B","208","1",8,"B","1",0.02
"5482","B","208","1",8,"B","4",-0.0800000000000001
"5483","B","208","1",8,"B","5",-0.0933333333333319
"5484","B","208","1",8,"B","6",0.240000000000002
"5485","B","208","1",8,"B","7",0.260000000000002
"5486","B","208","1",9,"C","1",0.02
"5487","B","208","1",9,"C","4",0.34
"5488","B","208","1",9,"C","5",0.346666666666668
"5489","B","208","1",9,"C","6",1.34
"5490","B","208","1",9,"C","7",1.39
"5491","B","208","1",10,"C","1",0.01
"5492","B","208","1",10,"C","4",0.390000000000001
"5493","B","208","1",10,"C","5",0.406666666666668
"5494","B","208","1",10,"C","6",1.35
"5495","B","208","1",10,"C","7",1.4
"5496","B","208","2",2,"C","1",-0.0033333333333333
"5497","B","208","2",2,"C","4",0.26
"5498","B","208","2",2,"C","5",0.24
"5499","B","208","2",2,"C","6",1.25333333333333
"5500","B","208","2",2,"C","7",1.33333333333333
"5501","B","208","2",3,"B","1",0.00666666666666671
"5502","B","208","2",3,"B","4",0.0800000000000001
"5503","B","208","2",3,"B","5",0.0500000000000007
"5504","B","208","2",3,"B","6",0.573333333333334
"5505","B","208","2",3,"B","7",0.603333333333332
"5506","B","208","2",4,"A","1",0.00666666666666671
"5507","B","208","2",4,"A","4",-0.23
"5508","B","208","2",4,"A","5",-0.279999999999999
"5509","B","208","2",4,"A","6",-0.406666666666666
"5510","B","208","2",4,"A","7",-0.406666666666666
"5511","B","208","2",5,"A","1",0.0166666666666667
"5512","B","208","2",5,"A","4",-0.369999999999999
"5513","B","208","2",5,"A","5",-0.42
"5514","B","208","2",5,"A","6",-0.546666666666667
"5515","B","208","2",5,"A","7",-0.546666666666667
"5516","B","208","2",7,"A","1",0.0166666666666667
"5517","B","208","2",7,"A","4",-0.359999999999999
"5518","B","208","2",7,"A","5",-0.42
"5519","B","208","2",7,"A","6",-0.516666666666666
"5520","B","208","2",7,"A","7",-0.516666666666669
"5521","B","208","2",8,"B","1",0.00666666666666671
"5522","B","208","2",8,"B","4",-0.18
"5523","B","208","2",8,"B","5",-0.229999999999999
"5524","B","208","2",8,"B","6",0.293333333333333
"5525","B","208","2",8,"B","7",0.323333333333334
"5526","B","208","2",10,"A","1",0.00666666666666671
"5527","B","208","2",10,"A","4",-0.369999999999999
"5528","B","208","2",10,"A","5",-0.43
"5529","B","208","2",10,"A","6",-0.526666666666667
"5530","B","208","2",10,"A","7",-0.516666666666669
"5531","B","208","2",11,"B","1",-0.0033333333333333
"5532","B","208","2",11,"B","4",-0.199999999999999
"5533","B","208","2",11,"B","5",-0.24
"5534","B","208","2",11,"B","6",0.113333333333333
"5535","B","208","2",11,"B","7",0.193333333333332
"5536","B","208","2",12,"C","1",-0.0033333333333333
"5537","B","208","2",12,"C","4",-0.0299999999999994
"5538","B","208","2",12,"C","5",-0.0700000000000003
"5539","B","208","2",12,"C","6",1.06333333333333
"5540","B","208","2",12,"C","7",1.14333333333333
"5541","B","208","2",13,"C","1",-0.0033333333333333
"5542","B","208","2",13,"C","4",-0.0299999999999994
"5543","B","208","2",13,"C","5",-0.0800000000000001
"5544","B","208","2",13,"C","6",0.733333333333334
"5545","B","208","2",13,"C","7",0.793333333333333
"5546","B","208","2",14,"B","1",-0.0033333333333333
"5547","B","208","2",14,"B","4",-0.27
"5548","B","208","2",14,"B","5",-0.32
"5549","B","208","2",14,"B","6",0.00333333333333385
"5550","B","208","2",14,"B","7",0.0233333333333334
"5551","B","208","3",2,"A","1",0.0166666666666667
"5552","B","208","3",2,"A","4",-0.266666666666666
"5553","B","208","3",2,"A","5",-0.283333333333333
"5554","B","208","3",2,"A","6",-0.266666666666666
"5555","B","208","3",2,"A","7",-0.263333333333335
"5556","B","208","3",3,"A","1",0.00666666666666671
"5557","B","208","3",3,"A","4",-0.446666666666665
"5558","B","208","3",3,"A","5",-0.473333333333333
"5559","B","208","3",3,"A","6",-0.606666666666666
"5560","B","208","3",3,"A","7",-0.613333333333333
"5561","B","208","3",4,"C","1",-0.0133333333333333
"5562","B","208","3",4,"C","4",-0.156666666666666
"5563","B","208","3",4,"C","5",-0.143333333333333
"5564","B","208","3",4,"C","6",1.06333333333333
"5565","B","208","3",4,"C","7",1.12666666666667
"5566","B","208","3",6,"A","1",0.00666666666666671
"5567","B","208","3",6,"A","4",-0.476666666666667
"5568","B","208","3",6,"A","5",-0.503333333333332
"5569","B","208","3",6,"A","6",-0.686666666666667
"5570","B","208","3",6,"A","7",-0.683333333333334
"5571","B","208","3",7,"B","1",0.00666666666666671
"5572","B","208","3",7,"B","4",-0.306666666666667
"5573","B","208","3",7,"B","5",-0.313333333333333
"5574","B","208","3",7,"B","6",-0.0366666666666653
"5575","B","208","3",7,"B","7",-0.0233333333333334
"5576","B","208","3",8,"C","1",-0.0033333333333333
"5577","B","208","3",8,"C","4",-0.116666666666667
"5578","B","208","3",8,"C","5",-0.103333333333332
"5579","B","208","3",8,"C","6",0.853333333333335
"5580","B","208","3",8,"C","7",0.916666666666664
"5581","B","208","3",9,"C","1",0.00666666666666671
"5582","B","208","3",9,"C","4",-0.0966666666666658
"5583","B","208","3",9,"C","5",-0.0733333333333324
"5584","B","208","3",9,"C","6",1.01333333333334
"5585","B","208","3",9,"C","7",1.07666666666666
"5586","B","208","3",10,"A","1",0.00666666666666671
"5587","B","208","3",10,"A","4",-0.566666666666666
"5588","B","208","3",10,"A","5",-0.593333333333332
"5589","B","208","3",10,"A","6",-0.746666666666666
"5590","B","208","3",10,"A","7",-0.753333333333334
"5591","B","208","3",11,"B","1",0.00666666666666671
"5592","B","208","3",11,"B","4",-0.236666666666666
"5593","B","208","3",11,"B","5",-0.233333333333333
"5594","B","208","3",11,"B","6",0.0133333333333354
"5595","B","208","3",11,"B","7",0.0266666666666637
"5596","B","208","3",12,"B","1",-0.0033333333333333
"5597","B","208","3",12,"B","4",-0.156666666666666
"5598","B","208","3",12,"B","5",-0.163333333333332
"5599","B","208","3",12,"B","6",0.173333333333336
"5600","B","208","3",12,"B","7",0.196666666666665
"5601","B","208","3",13,"B","1",-0.0033333333333333
"5602","B","208","3",13,"B","4",-0.246666666666666
"5603","B","208","3",13,"B","5",-0.243333333333332
"5604","B","208","3",13,"B","6",-0.126666666666665
"5605","B","208","3",13,"B","7",-0.123333333333335
"5606","B","208","3",14,"C","1",-0.0033333333333333
"5607","B","208","3",14,"C","4",0.043333333333333
"5608","B","208","3",14,"C","5",0.0666666666666682
"5609","B","208","3",14,"C","6",1.46333333333333
"5610","B","208","3",14,"C","7",1.56666666666667
"5611","B","208","4",2,"C","1",0.02
"5612","B","208","4",2,"C","4",0.290000000000001
"5613","B","208","4",2,"C","5",0.303333333333333
"5614","B","208","4",2,"C","6",1.31333333333333
"5615","B","208","4",2,"C","7",1.34666666666667
"5616","B","208","4",3,"B","1",0.01
"5617","B","208","4",3,"B","4",-0.17
"5618","B","208","4",3,"B","5",-0.186666666666667
"5619","B","208","4",3,"B","6",-0.0366666666666653
"5620","B","208","4",3,"B","7",-0.0233333333333299
"5621","B","208","4",4,"A","1",0
"5622","B","208","4",4,"A","4",-0.279999999999999
"5623","B","208","4",4,"A","5",-0.296666666666667
"5624","B","208","4",4,"A","6",-0.376666666666665
"5625","B","208","4",4,"A","7",-0.373333333333331
"5626","B","208","4",5,"B","1",0.01
"5627","B","208","4",5,"B","4",-0.19
"5628","B","208","4",5,"B","5",-0.216666666666667
"5629","B","208","4",5,"B","6",-0.0666666666666664
"5630","B","208","4",5,"B","7",-0.053333333333331
"5631","B","208","4",6,"A","1",-0.01
"5632","B","208","4",6,"A","4",-0.369999999999999
"5633","B","208","4",6,"A","5",-0.396666666666668
"5634","B","208","4",6,"A","6",-0.576666666666664
"5635","B","208","4",6,"A","7",-0.583333333333332
"5636","B","208","4",7,"B","1",0.01
"5637","B","208","4",7,"B","4",-0.33
"5638","B","208","4",7,"B","5",-0.356666666666667
"5639","B","208","4",7,"B","6",-0.306666666666665
"5640","B","208","4",7,"B","7",-0.303333333333331
"5641","B","208","4",8,"A","1",-0.01
"5642","B","208","4",8,"A","4",-0.34
"5643","B","208","4",8,"A","5",-0.366666666666667
"5644","B","208","4",8,"A","6",-0.536666666666665
"5645","B","208","4",8,"A","7",-0.543333333333333
"5646","B","208","4",9,"B","1",0.01
"5647","B","208","4",9,"B","4",-0.369999999999999
"5648","B","208","4",9,"B","5",-0.406666666666668
"5649","B","208","4",9,"B","6",-0.376666666666665
"5650","B","208","4",9,"B","7",-0.383333333333333
"5651","B","208","4",10,"C","1",0.02
"5652","B","208","4",10,"C","4",0
"5653","B","208","4",10,"C","5",0.00333333333333208
"5654","B","208","4",10,"C","6",0.963333333333335
"5655","B","208","4",10,"C","7",0.99666666666667
"5656","B","208","4",11,"C","1",0.01
"5657","B","208","4",11,"C","4",-0.0399999999999991
"5658","B","208","4",11,"C","5",-0.0266666666666673
"5659","B","208","4",11,"C","6",0.683333333333334
"5660","B","208","4",11,"C","7",0.716666666666669
"5661","B","208","4",12,"C","1",0.01
"5662","B","208","4",12,"C","4",-0.0299999999999994
"5663","B","208","4",12,"C","5",-0.0466666666666669
"5664","B","208","4",12,"C","6",0.903333333333332
"5665","B","208","4",12,"C","7",0.936666666666667
"5666","B","208","4",14,"A","1",-0.01
"5667","B","208","4",14,"A","4",-0.389999999999999
"5668","B","208","4",14,"A","5",-0.426666666666668
"5669","B","208","4",14,"A","6",-0.636666666666667
"5670","B","208","4",14,"A","7",-0.633333333333333
"5671","B","208","5",2,"A","1",-0.00666666666666671
"5672","B","208","5",2,"A","4",-0.176666666666668
"5673","B","208","5",2,"A","5",-0.199999999999999
"5674","B","208","5",2,"A","6",-0.196666666666665
"5675","B","208","5",2,"A","7",-0.186666666666664
"5676","B","208","5",3,"A","1",-0.00666666666666671
"5677","B","208","5",3,"A","4",-0.266666666666667
"5678","B","208","5",3,"A","5",-0.299999999999999
"5679","B","208","5",3,"A","6",-0.526666666666664
"5680","B","208","5",3,"A","7",-0.516666666666666
"5681","B","208","5",4,"B","1",-0.0166666666666667
"5682","B","208","5",4,"B","4",-0.246666666666666
"5683","B","208","5",4,"B","5",-0.26
"5684","B","208","5",4,"B","6",-0.0666666666666664
"5685","B","208","5",4,"B","7",-0.0466666666666633
"5686","B","208","5",6,"A","1",-0.00666666666666671
"5687","B","208","5",6,"A","4",-0.256666666666668
"5688","B","208","5",6,"A","5",-0.289999999999999
"5689","B","208","5",6,"A","6",-0.506666666666664
"5690","B","208","5",6,"A","7",-0.506666666666664
"5691","B","208","5",7,"B","1",-0.0166666666666667
"5692","B","208","5",7,"B","4",-0.236666666666666
"5693","B","208","5",7,"B","5",-0.26
"5694","B","208","5",7,"B","6",-0.126666666666665
"5695","B","208","5",7,"B","7",-0.106666666666666
"5696","B","208","5",8,"B","1",-0.0166666666666667
"5697","B","208","5",8,"B","4",-0.246666666666666
"5698","B","208","5",8,"B","5",-0.27
"5699","B","208","5",8,"B","6",-0.126666666666665
"5700","B","208","5",8,"B","7",-0.106666666666666
"5701","B","208","5",9,"C","1",-0.0166666666666667
"5702","B","208","5",9,"C","4",0.233333333333333
"5703","B","208","5",9,"C","5",0.25
"5704","B","208","5",9,"C","6",1.41333333333333
"5705","B","208","5",9,"C","7",1.46333333333333
"5706","B","208","5",10,"C","1",-0.0166666666666667
"5707","B","208","5",10,"C","4",0.333333333333332
"5708","B","208","5",10,"C","5",0.350000000000001
"5709","B","208","5",10,"C","6",1.39333333333333
"5710","B","208","5",10,"C","7",1.42333333333334
"5711","B","209","1",2,"C","1",0.015
"5712","B","209","1",2,"C","4",0.975
"5713","B","209","1",2,"C","5",1.0125
"5714","B","209","1",2,"C","6",NA
"5715","B","209","1",2,"C","7",NA
"5716","B","209","1",4,"A","1",0.005
"5717","B","209","1",4,"A","4",0.234999999999999
"5718","B","209","1",4,"A","5",0.2525
"5719","B","209","1",4,"A","6",NA
"5720","B","209","1",4,"A","7",NA
"5721","B","209","1",6,"A","1",0.005
"5722","B","209","1",6,"A","4",0.105
